Date,Close,High,Low,Open,Volume
2018-04-18,89.28174591064453,89.54096178824328,88.43002751740202,89.07807427450182,21043300
2018-04-19,88.97623443603516,89.8649775746885,88.26338374174587,89.28174187644485,23552500
2018-04-20,87.94862365722656,88.97623445658552,87.06914024589534,88.79108228465346,31154400
2018-04-23,88.27264404296875,89.14287479532997,87.60608491887102,88.63369572467124,22331800
2018-04-24,86.20817565917969,89.30952068062423,85.55087621774123,89.09658931022155,34524800
2018-04-25,85.45829772949219,86.37482016938223,83.5789753954022,86.37482016938223,33729300
2018-04-26,87.2635726928711,88.08751205925209,86.18967006611135,86.60627314570785,42529000
2018-04-27,88.70777893066406,90.63339303202314,86.93955198046437,90.35565764819287,48272800
2018-04-30,86.57848358154297,89.24472036952122,86.23595131755103,89.17991639554138,41523600
2018-05-01,87.94862365722656,88.21709925069989,85.90266178603602,86.29148558495493,31408900
2018-05-02,86.5692138671875,88.10599654595823,86.27296617832192,87.93935677952747,27471000
2018-05-03,87.08767700195312,87.88384427758564,85.58791856255371,86.0600659151043,31142500
2018-05-04,88.09674072265625,88.29115259933579,86.0229999118709,86.39331127544698,22531300
2018-05-07,89.07807922363281,89.53170703463394,88.04120859252691,88.10601256552708,24242000
2018-05-08,88.69849395751953,89.02252083413843,88.00416275865423,88.7355258023646,23484600
2018-05-09,89.74465942382812,89.77243155260186,87.99494468003323,88.88368811631754,27327400
2018-05-10,90.64262390136719,90.67964868185874,89.8464569218616,90.22602095826666,22388100
2018-05-11,90.44823455810547,90.60562171066215,89.83722659660025,90.54081772894031,16778300
2018-05-14,90.75370788574219,91.36472268019757,90.08714886019143,90.65187208666629,19454100
2018-05-15,90.09642028808594,90.58707989475919,89.18915770478446,90.02235659493836,24594000
2018-05-16,90.32887268066406,90.56131959590319,89.83608635535184,90.5241272382189,17384700
2018-05-17,89.42698669433594,90.69149861053785,89.10156239833934,89.96626529554038,17246700
2018-05-18,89.5943374633789,90.12431613387113,89.26891320846556,89.26891320846556,17865800
2018-05-21,90.74728393554688,91.12850032204015,90.00345798395541,90.18941269842387,19422500
2018-05-22,90.65428924560547,91.27724522305772,90.37535013351709,90.82165129411524,15441200
2018-05-23,91.73287200927734,91.79795687454848,89.55716476759386,89.91978145892139,21251200
2018-05-24,91.40743255615234,91.99320338583229,90.01275091400798,91.79794880717819,26649300
2018-05-25,91.45391082763672,92.03038170550326,90.98901701785562,91.3981258404523,18363900
2018-05-29,91.12847900390625,91.93738962570099,90.40324585593194,90.97040973049657,28671000
2018-05-30,92.00250244140625,92.28144162637878,91.03552934592926,91.40743880093511,22158500
2018-05-31,91.90019989013672,92.96945701294095,91.68635272180559,92.31860855230335,34140900
2018-06-01,93.71328735351562,93.77837219780706,92.2070289794219,92.30930617669645,28655600
2018-06-04,94.53152465820312,94.70818661156588,93.7690989400263,94.15031534597371,27281600
2018-06-05,95.01499938964844,95.14516908926876,94.401336153967,94.83833747142803,23514400
2018-06-06,95.2939224243164,95.3961996206083,94.74535118394705,95.28462965644691,21122900
2018-06-07,93.79698944091797,95.47991015987141,93.33209554720932,95.44271779712858,28232200
2018-06-08,94.49432373046875,94.79185551806657,93.48085851742903,93.99223750882543,22165100
2018-06-11,93.9550552368164,94.45713438074411,93.60173135085253,93.91786287546665,23490900
2018-06-12,94.19678497314453,94.32695467722984,93.6761061568033,94.00153041701657,18325200
2018-06-13,93.76908111572266,94.84763817206986,93.49944185163585,94.57799890798306,29492900
2018-06-14,94.29904174804688,94.8662126616773,93.90853272041406,94.5128959833974,25691800
2018-06-15,93.09962463378906,94.40132861982018,93.04383965089443,94.38273599009398,65738600
2018-06-18,93.77839660644531,94.01084355280399,92.43949992542957,92.98807840756935,23586000
2018-06-19,93.77839660644531,93.90856632890875,92.51388465075664,92.65335423731541,28653100
2018-06-20,94.71748352050781,95.32183990137338,94.0201426868465,94.25258963140027,26180800
2018-06-21,94.03873443603516,95.2660540079782,93.7969876297337,94.91273720932047,23198200
2018-06-22,93.35997772216797,93.69469473697242,92.63473742456148,93.35997772216797,38923100
2018-06-25,91.48180389404297,93.08103974469826,90.46833878735829,92.97876253840867,35433300
2018-06-26,92.12335968017578,93.05314730611123,91.81652806112508,91.88161291119191,26897200
2018-06-27,90.69148254394531,92.99735179883645,90.56131284860709,92.58825008222333,31298400
2018-06-28,91.7049789428711,92.15128026058281,90.43117404707746,90.5427440562163,26650700
2018-06-29,91.68636322021484,92.89509003547806,91.42602380615003,91.9838949925342,28053200
2018-07-02,92.98809051513672,93.03457565423037,91.11921483683386,91.21219220873995,19564500
2018-07-03,92.0954818725586,93.56454116457805,91.99320464989854,93.42507867342141,14670300
2018-07-05,92.7556381225586,92.9044004901784,92.07688986921033,92.51389129474326,18977400
2018-07-06,94.05732727050781,94.30836682862862,92.67193848806474,92.87649291734986,19234600
2018-07-09,94.69888305664062,95.07079958378037,94.14101181278986,94.51292833992962,18212000
2018-07-10,94.94990539550781,95.31252196577287,94.70815865075913,94.83832833784321,19293100
2018-07-11,94.81973266601562,95.1544496408378,94.00151512349389,94.04800733612468,19644600
2018-07-12,96.87458038330078,97.07913480733407,95.51709122547268,95.55427649009962,24335900
2018-07-13,98.02751922607422,98.18558143537373,96.78159999733631,97.0419465166569,24635200
2018-07-16,97.54402923583984,98.39013233870051,97.18140551322291,97.99962321430328,21786900
2018-07-17,98.51100158691406,99.02238764699096,96.99545022643063,97.26508950413327,25901700
2018-07-18,97.73928833007812,98.60399119917686,97.3673718208615,98.50171398179936,29493900
2018-07-19,97.06986999511719,97.91597339838013,96.59567612215204,97.5626565071094,40171600
2018-07-20,98.80854797363281,100.60303874023744,98.63189311252037,100.49146874242285,56004000
2018-07-23,100.38915252685547,100.5472146915178,98.67833992304502,98.83640918142265,29707000
2018-07-24,100.10093688964844,101.17948682196558,99.72902042916387,100.94703992087729,26316600
2018-07-25,103.04838562011719,103.34591743826903,100.04516784532237,100.37989202745796,30702100
2018-07-26,101.92333984375,103.20644443706699,101.811762755485,102.96469762601845,31372100
2018-07-27,100.11955261230469,102.44402215930869,98.68767852010406,102.44402215930869,37005300
2018-07-30,97.97174072265625,99.98007863442469,97.4045696105727,99.6639541948858,34668300
2018-07-31,98.63188171386719,99.22694527916845,97.98102606238832,99.01309098520835,27655200
2018-08-01,98.81784057617188,98.97590279060569,98.01822254657809,98.58539363951596,23628700
2018-08-02,100.01725769042969,100.50074414943573,97.47893427292667,97.99962018306799,26104300
2018-08-03,100.45425415039062,100.46355401272336,99.3199121321587,100.23110711042064,18659600
2018-08-06,100.53791809082031,100.8075573124252,100.00793950869084,100.52862532345554,20265900
2018-08-07,101.23528289794922,101.43983732830925,100.57513447778918,100.93775111571206,16080200
2018-08-08,101.80245971679688,102.04420652030689,101.12371862540793,101.6536973641337,15487500
2018-08-09,101.96981048583984,102.42541154455408,101.90472563369735,102.00700284330938,13677200
2018-08-10,101.34685516357422,101.98841092037891,100.77038425936442,101.73736427914363,18183700
2018-08-13,100.61229705810547,101.88610839232358,100.51001987319741,101.56997697704905,18472500
2018-08-14,101.86754608154297,102.04420802830145,100.45427178862826,100.93775830907553,16788300
2018-08-15,100.48615264892578,101.72752359286198,99.70212177384578,101.26084075229521,29982800
2018-08-16,100.46749114990234,101.60619853134858,100.15015020544196,101.08351597764174,21384300
2018-08-17,100.41149139404297,100.71016815604376,99.58079642719653,100.20614978497699,18061500
2018-08-20,99.74878692626953,100.71015238083987,99.38477490213153,100.34614035670187,17914200
2018-08-21,98.9180908203125,100.1967971529489,98.79674873314706,99.79544965443179,22881900
2018-08-22,99.92613983154297,100.1874811150356,98.731432752139,98.79676807301216,18000600
2018-08-23,100.3927993774414,100.97148859986505,99.74878197035628,100.01012319305914,18167700
2018-08-24,101.17684936523438,101.32618418325244,100.39281842733887,100.4954892301706,17234000
2018-08-27,102.2968978881836,102.33423337749112,101.27953250836546,101.98888544215892,19662300
2018-08-28,102.91291046142578,103.13691624944066,102.47422741584396,102.6142337037341,19151500
2018-08-29,104.55564880371094,104.5649844569366,102.92225841905037,103.09026457202756,20818000
2018-08-30,104.49031066894531,105.10633558700167,104.0142991824655,104.22896935377598,22798700
2018-08-31,104.8449935913086,105.265005399245,104.08896236759966,104.24763998307976,23222700
2018-09-04,104.26628112792969,104.49962255211385,102.8755682336763,103.46358605905495,22634600
2018-09-05,101.2608642578125,103.99562662319029,100.89685212735408,103.61295030802331,32872400
2018-09-06,101.49418640136719,101.72752783137283,100.34615055350804,101.03683919244042,23477600
2018-09-07,100.99948120117188,101.47549960618596,100.08478698715987,101.01815249917996,22498600
2018-09-10,102.091552734375,102.33422984599098,101.13952271344496,101.5875343276416,20727900
2018-09-11,103.8276138305664,104.15429044967993,101.63420553535703,101.64354118762205,24301800
2018-09-12,104.26628112792969,104.3969517557916,103.14624514025175,104.00493987220584,18891100
2018-09-13,105.3863296508789,106.15168927668294,104.64896985805304,104.64896985805304,26055600
2018-09-14,105.81568908691406,106.15170136294101,104.94765856068051,105.80635343451989,19122300
2018-09-17,104.66764068603516,106.12368906148268,104.40629940028981,106.1143605305746,20736500
2018-09-18,105.66632843017578,106.12367562231313,104.27561555228013,104.71429856394893,22170900
2018-09-19,104.25695037841797,105.76900544178172,103.64093269253937,105.51699982506216,21728400
2018-09-20,106.00234985351562,106.21702711313235,104.47163056560328,104.79830715978902,23714500
2018-09-21,106.64637756347656,107.60774319145763,105.94635321832345,106.40370046327237,71229700
2018-09-24,107.029052734375,107.2437299979262,104.74230941214928,105.49833341840869,27334500
2018-09-25,106.8237075805664,107.43039674420885,106.17035440188411,107.15039129092311,22668000
2018-09-26,106.38504028320312,107.39306996617691,106.16102735719458,106.84238754535895,19352000
2018-09-27,106.786376953125,107.25305981972336,106.59036388266011,107.13171771695792,19091300
2018-09-28,106.74903869628906,106.93570898967316,106.10501407838801,106.58103258383727,21647800
2018-10-01,107.90641021728516,107.97174553209278,107.08505095670142,107.10371513763992,18883100
2018-10-02,107.4770736694336,108.1210912313912,106.81438480364189,107.61707996412558,20787200
2018-10-03,107.49573516845703,108.43843660009674,107.27172937515208,107.72907661344597,16648000
2018-10-04,105.27432250976562,107.11305415414478,104.19161483491712,106.9730478691536,34821700
2018-10-05,104.6583023071289,105.62900357247327,103.26758928935423,105.1249851969474,29068900
2018-10-08,103.46358489990234,104.564956694553,102.05420071973577,104.21961594807915,29640600
2018-10-09,104.77961730957031,105.54497676603444,103.4169044783544,103.7342453432477,26198600
2018-10-10,99.08611297607422,104.07028274034964,98.74076507964823,103.82760564769852,61376300
2018-10-11,98.85279083251953,101.6715528582899,97.25672879717666,98.33010106007893,63904300
2018-10-12,102.2688980102539,103.82761730287837,99.98215447896732,101.74621540219216,47742100
2018-10-15,100.43016052246094,102.18489281652579,99.82347131698141,101.65287458547797,32068100
2018-10-16,103.60359954833984,103.98628292872301,101.69019688845523,102.24088639078445,31610200
2018-10-17,103.33292388916016,104.35962481540459,102.25022329525272,104.2382898284628,26548200
2018-10-18,101.27019500732422,103.1649265487438,100.64484159512475,102.76357894728426,32506200
2018-10-19,101.41954803466797,103.47295028617347,100.99952908253017,101.67155370913694,32785500
2018-10-22,102.32490539550781,103.17427181863799,101.02752730913596,102.0355642329552,26545600
2018-10-23,100.89683532714844,101.7088660865852,98.10607375131454,100.5888229231191,43770400
2018-10-24,95.5019760131836,101.26084054494149,94.82061593410472,101.18617670257512,63897800
2018-10-25,101.0835189819336,101.98887782622225,99.07678108785892,99.45012883203819,61646800
2018-10-26,99.83281707763672,101.50354291438165,97.7794149199594,98.6474455028265,55523100
2018-10-29,96.9300308227539,101.4568532444607,94.85795773742856,100.90617087510755,55162000
2018-10-30,96.81803131103516,97.42471334501968,93.4392447698007,96.75269599409765,65350900
2018-10-31,99.69279479980469,100.93417297279792,98.36741712628583,98.4140882628105,51062400
2018-11-01,98.86211395263672,100.16882763067646,98.49810182303504,99.91682197211249,33384200
2018-11-02,99.08611297607422,100.1688135599515,97.98474108913841,99.38478973586957,37680200
2018-11-05,100.34616088867188,100.56083103861846,98.84344135498159,99.28212442793685,27922100
2018-11-06,100.54215240478516,101.58751741117952,99.19810354397522,100.22480436997613,24340200
2018-11-07,104.49964141845703,104.76098272136338,102.11022708215168,102.1475625712835,37901700
2018-11-08,104.30360412597656,104.73295144056401,103.5195804526467,104.35027525363327,25644100
2018-11-09,102.2688980102539,104.02362328090153,101.51287393487654,103.4636051835473,32039200
2018-11-12,99.74878692626953,102.63288328998055,99.03009140711478,102.12886499786303,33621800
2018-11-13,99.81413269042969,101.49418671912092,99.53412012514015,100.38348635110718,35374600
2018-11-14,98.398681640625,101.48272230862197,97.9299825813874,101.3327351768115,39495100
2018-11-15,100.56403350830078,101.05148436284267,97.40500754126232,98.41739171650788,38505200
2018-11-16,101.51081848144531,102.06387980431899,100.11409762625911,100.37656789147226,33502100
2018-11-19,98.07058715820312,101.76393063430896,97.06757152471388,101.49208433995287,44773900
2018-11-20,95.34274291992188,96.52386631815729,93.13048322560478,95.42711245282803,64052500
2018-11-21,96.65509796142578,97.89246290233412,95.83955921445816,97.114420929549,28130600
2018-11-23,96.61763000488281,97.31130265471089,95.61461423961687,95.77397021358891,13823100
2018-11-26,99.80477142333984,99.95475139225752,98.03308968283626,98.2299424149167,32336200
2018-11-27,100.43282318115234,100.61093109332754,98.76425585165633,99.617284330001,29124500
2018-11-28,104.16365051269531,104.36050320080118,101.10773155305152,101.1358523439555,46788500
2018-11-29,103.29188537597656,104.16366578067273,102.20450028978394,103.42312052061651,28123200
2018-11-30,103.94807434082031,104.02306790496178,102.51385639756941,103.76996641392932,33665600
2018-12-03,105.07295989990234,106.31970121158857,103.79810493852395,105.92599568740786,34732800
2018-12-04,101.72642517089844,105.58850740522232,101.4358340870158,104.93233168297799,45197000
2018-12-06,102.35449981689453,102.40136543036381,98.42679952810809,99.19546567644689,49107400
2018-12-07,98.258056640625,102.59820674267412,97.77061283451825,101.59519118337643,45044900
2018-12-10,100.85465240478516,101.22024422261062,97.38628249294129,98.23931814823483,40801500
2018-12-11,101.79204559326172,104.00430544988359,100.71404361250224,102.92630346912411,42381900
2018-12-12,102.25138092041016,104.30427778489279,102.21388414022962,103.94806910084702,36183000
2018-12-13,102.59821319580078,103.92932385545882,101.82954708473774,102.72007951882681,31333400
2018-12-14,99.39231872558594,102.4201177148635,98.89549888023541,101.47334363777709,47043100
2018-12-17,96.44886779785156,99.17669907555579,95.34273800768293,98.81111447261497,56957300
2018-12-18,97.46126556396484,97.96746131288357,96.10203425155935,97.25503687161513,49319200
2018-12-19,97.19878387451172,100.1890781072537,95.00526921999932,97.16128710286951,68198200
2018-12-20,95.15528106689453,97.77999139882252,92.59618116269047,96.59887496775582,70334200
2018-12-21,92.08061981201172,96.55200566546407,91.35881925980705,95.26776767566125,111242100
2018-12-24,88.23725128173828,91.8368625095173,88.09664733484568,91.56501629256236,43935200
2018-12-26,94.26475524902344,94.38662158511157,88.07792891736563,89.18405901543325,51634800
2018-12-27,94.84591674804688,94.85529272924232,90.36515607489468,93.08361132754455,49498500
2018-12-28,94.10539245605469,95.9989405781642,93.28985355374657,95.69896632756647,38196300
2018-12-31,95.2115249633789,95.9895671047056,94.1522676824336,94.94905463902289,33173800
2019-01-02,94.78968811035156,95.38024627431369,92.74616018911574,93.31797353990505,35329300
2019-01-03,91.30257415771484,93.91791565154783,91.1150902511904,93.83354610566688,42579100
2019-01-04,95.54898834228516,96.09268095513737,92.73679405043151,93.47733940549989,44060600
2019-01-07,95.67082977294922,96.80508040204167,94.6584454510362,95.2771243615509,35656100
2019-01-08,96.36451721191406,97.46127115493168,95.3427496735063,96.58949072930197,31514400
2019-01-09,97.74247741699219,98.3142907170898,96.77695870915545,97.35814799089786,32280800
2019-01-10,97.1144027709961,97.2550138599442,95.97077640349121,96.75819421053436,30067600
2019-01-11,96.36451721191406,96.96445135946793,95.2771320996107,96.7301018595866,28314200
2019-01-14,95.66146850585938,96.4301345777404,94.92092322961877,95.52085737587815,28437100
2019-01-15,98.4361572265625,98.47365400144065,95.50209717040966,96.0926624350173,31587600
2019-01-16,98.78298950195312,99.60790424257023,98.38928409490143,98.67050632952608,29853900
2019-01-17,99.4766845703125,99.95475243099906,98.20182263825575,98.42679616986,28393000
2019-01-18,100.96713256835938,101.14524046783798,99.27982054554838,100.73278308032073,37427600
2019-01-22,99.0642318725586,100.39533546321705,98.29556571369301,100.06724755731955,32371300
2019-01-23,100.02974700927734,100.33909008824098,98.74550908107595,99.47668558183904,25874300
2019-01-24,99.5516586303711,100.30157984506438,98.74549582769838,100.17034470525986,23164800
2019-01-25,100.46094512939453,101.12649687228703,99.55166789627484,100.52656270540423,31225600
2019-01-28,98.50177764892578,99.81413620057482,98.1080722289647,99.60790750865841,29476700
2019-01-29,96.4957504272461,98.39866718388932,95.77394997707032,98.31429764669649,31490500
2019-01-30,99.72039794921875,99.72039794921875,97.79873631554564,98.07058259725906,49471900
2019-01-31,97.89246368408203,98.63300888859851,96.72071630069112,97.30190557749326,55636400
2019-02-01,96.34574890136719,97.58311376474401,95.942667543885,97.28314674185806,35535700
2019-02-04,99.12045288085938,99.17670161860062,96.33637994724654,96.4301254595558,31315100
2019-02-05,100.50782775878906,100.55469337380872,99.32670412288012,99.42044250469954,27325400
2019-02-06,99.39231872558594,100.3015960207127,98.92361967876018,100.3015960207127,20609800
2019-02-07,98.67987060546875,98.97983763772878,97.76122469807538,98.60488421123739,29760700
2019-02-08,99.05484771728516,99.15796207231487,97.7331202191996,97.85497938797137,21461100
2019-02-11,98.66114044189453,99.90788151022387,98.39867014367346,99.5516656896845,18914100
2019-02-12,100.19847869873047,100.43282821522142,98.87675114464692,99.4954301492576,25056600
2019-02-13,100.12347412109375,101.03275128932158,100.02973575516673,100.77028100401435,18394900
2019-02-14,100.20783233642578,100.57341692848715,99.0454609963275,99.65476388191108,21784700
2019-02-15,101.44520568847656,101.52019923971712,100.63904289208732,101.15461461714277,26606900
2019-02-19,101.39833068847656,101.85766081583238,101.0327460739875,101.04212205562987,18038500
2019-02-20,100.87115478515625,101.61486270392214,100.061549060035,101.53954887313826,21607700
2019-02-21,102.99874114990234,103.06463896734542,100.60758048760252,100.63582138331763,29063200
2019-02-22,104.4673080444336,104.68382633093825,103.38469506494353,103.60122053377044,27763200
2019-02-25,105.05097961425781,105.60641017948454,104.7403226083515,105.21102331209634,23750600
2019-02-26,105.77583312988281,106.60426355108841,104.65556347001647,104.74029330779564,21536700
2019-02-27,105.59697723388672,105.7758457709918,104.38256875093867,105.14510865279819,21487100
2019-02-28,105.4651870727539,106.26537674571232,105.1827709905861,105.4746030968561,29083900
2019-03-01,105.9358901977539,106.39717483701912,105.12628448179822,106.27479525012242,23501200
2019-03-04,105.68171691894531,106.61370223872365,104.3072718181879,106.39717676931946,26608000
2019-03-05,105.154541015625,105.80411032635072,104.71208835918276,105.67231469552567,19538300
2019-03-06,105.20161437988281,106.0582931659724,104.90036619646824,105.31458514203449,17687000
2019-03-07,103.92127227783203,105.01330105833635,103.43174684050577,104.87208944950275,25339000
2019-03-08,104.03426361083984,104.22254100503572,102.42446818880175,102.7633732442121,22818400
2019-03-11,106.21832275390625,106.33128632635571,104.47673158285706,104.48614042567934,26491600
2019-03-12,106.9620361328125,107.31035007522493,106.04887557032659,106.20891209426328,26132700
2019-03-13,107.79045867919922,108.2611593721215,107.11264853221954,107.44213758080062,35513800
2019-03-14,107.87516784667969,108.44942319471387,107.63040868828475,107.82810209267528,30763400
2019-03-15,109.11784362792969,110.37931810157554,107.87518684041284,108.58123791568944,54681100
2019-03-18,110.68053436279297,110.71819127116295,109.24960775633787,109.36257129912696,31207600
2019-03-19,110.75585174560547,111.49955954963633,110.13452351097673,111.17006338637019,37588700
2019-03-20,110.63346862792969,111.79139529308154,109.87093593522077,110.51108905450769,28113300
2019-03-21,113.17527770996094,113.74011711475802,110.22868672469288,110.2757596677271,29854400
2019-03-22,110.19102478027344,112.58217775623899,110.18160875624531,112.49745508695162,33624500
2019-03-25,110.7652816772461,111.09477069956468,109.50380018595521,109.72973448949911,27067100
2019-03-26,111.00064086914062,111.75375766853598,110.00275051601595,111.66903499131207,26097700
2019-03-27,109.92744445800781,111.28306484807212,108.75069264227785,110.97240064496187,22733400
2019-03-28,110.07808685302734,110.68999931547118,109.32496271735431,110.558203669077,18334800
2019-03-29,111.02887725830078,111.38660718483013,110.10630077723144,111.15125684787922,25399800
2019-04-01,112.04558563232422,112.13031548871919,111.17949811318842,111.97968782504915,22789100
2019-04-02,112.20565032958984,112.4786576343671,111.57490584777581,112.08326353436203,18142300
2019-04-03,112.93992614746094,113.37296992590241,112.1679772933135,112.83637141975508,22860700
2019-04-04,112.36565399169922,113.1846756664175,111.44307760469513,113.06228890699524,20112800
2019-04-05,112.8646011352539,113.18468131164397,112.37507562011383,112.39390048586763,15826200
2019-04-08,112.90226745605469,112.98699013248876,111.68785881757545,112.78929670515342,15116200
2019-04-09,112.29034423828125,112.53511058367691,111.63136621104887,111.678431965953,17612000
2019-04-10,113.14702606201172,113.29764653722329,112.535113772345,112.74222321029269,16477200
2019-04-11,113.27881622314453,113.76834172194137,112.89283825601949,113.47650962740796,14209100
2019-04-12,113.86250305175781,113.89075112854495,113.31649566669941,113.57067089919875,19745100
2019-04-15,113.9566421508789,114.45558374286641,113.50476631941847,113.85308742246761,15792600
2019-04-16,113.69303894042969,114.52147673284817,113.06230175380007,114.51206070821004,14071800
2019-04-17,114.63443756103516,114.70975139169649,113.47651793948653,114.13549600196768,19300900
