Date,Close,High,Low,Open,Volume,Return,LogReturn,Volatility_21d,Sharpe_21d,VaR_21d,Volatility_63d,Sharpe_63d,VaR_63d,Volatility_252d,Sharpe_252d,VaR_252d,Cum_Max,Drawdown,Max_Drawdown,RSI_14,MACD,MACD_Signal,MACD_Histogram,MA_20,Price_vs_MA_20,MA_50,Price_vs_MA_50,MA_200,Price_vs_MA_200,Volume_MA_20,Volume_Ratio,Momentum_5d,Momentum_10d,Momentum_21d,BB_Middle,BB_Upper,BB_Lower,BB_Width
2019-01-03,65.6240234375,65.68167481295391,65.36871110099386,65.38518022961128,4908400,0.003905926303039431,0.0038983179781660183,0.023145899995409298,12.713009548754114,-0.0013906150272587903,0.02675315964903753,3.341598198712467,-0.0021456807187332115,0.02659980378350914,0.38536846056849305,-0.0027794446448692,65.6240234375,0.0,-0.0290999111810411,85.01407164377646,0.3245992803442306,0.27258342299387234,0.05201585735035824,64.83069229125977,0.01223696860548855,64.21015007019042,0.022019468351405835,64.05429004669189,0.024506295982109322,3859015.0,1.271930790629215,0.013095910572602731,0.011525774851963266,0.024787878405183594,64.83069229125977,65.48228413539977,64.17910044711977,0.020101338459032485
2019-01-04,65.4263916015625,65.45933615699153,65.3440270712242,65.45109844725141,4583600,-0.0030115775532374434,-0.0030161214781317188,0.02722596460215429,8.790782900320691,-0.002156163800752897,0.025313827364349627,3.860836457315999,-0.0021456807187332115,0.026761325642280245,0.23835613232357744,-0.0028607305500618686,65.6240234375,-0.0030115775532373996,-0.0290999111810411,74.60685346973881,0.3304256319875378,0.28415186479260546,0.04627376719493237,64.88736267089844,0.008307148086723067,64.24653251647949,0.018364556636272487,64.06304388046264,0.021281344727293507,3927960.0,1.166916160042363,0.007867071432181127,0.0066954016612954526,0.020105391616609403,64.88736267089844,65.53919628005133,64.23552906174555,0.020091234481478815
2019-01-07,65.32752990722656,65.48401490749343,65.30282307213785,65.45107036619889,4121700,-0.0015110369365620713,-0.0015121797041950404,0.027936880737322208,6.87266183036876,-0.002156163800752897,0.024900863368594525,4.093380545265164,-0.00202595250993437,0.026800482309160524,0.1999723356713816,-0.0028607305500618686,65.6240234375,-0.0045180638848792394,-0.0290999111810411,69.48968320593823,0.3233385001714453,0.2919891918683734,0.031349308303071866,64.93333892822265,0.006070702438998986,64.27913887023925,0.016309973273035065,64.07130340576173,0.019606694958415175,3911655.0,1.0536972202303116,0.003923840882958496,0.006574004662449617,0.016091116540742245,64.93333892822265,65.57240080180357,64.29427705464174,0.019683628907096046
2019-01-08,65.24518585205078,65.32754408139208,65.22871043606445,65.26989269250015,1745400,-0.0012604801573351532,-0.0012612752306349758,0.028515471546940903,5.44991371112544,-0.002156163800752897,0.024730414813423182,4.208457598731283,-0.002025554274945729,0.026795929333264756,0.20342222805866972,-0.0028607305500618686,65.6240234375,-0.005772849112337981,-0.0290999111810411,63.86604819549723,0.3075323782482826,0.2950978291443553,0.012434549103927328,64.96862525939942,0.004256833072073548,64.30666473388672,0.014594461119198784,64.07862972259521,0.0182050729627919,3808625.0,0.4582756244051331,0.00012653882970292685,0.005305238102683241,0.01299809075624192,64.96862525939942,65.59390080362122,64.34334971517761,0.01924853855919769
2019-01-09,65.33576202392578,65.36046885690081,65.2534038194996,65.26163524147246,1989600,0.0013882429897646986,0.0013872802713537735,0.028192506460115938,5.234518554320516,-0.002156163800752897,0.02475201058031191,4.491489849388155,-0.002025554274945729,0.02683058360799993,0.2503185537901794,-0.0028607305500618686,65.6240234375,-0.004392620239884522,-0.0290999111810411,63.69270643870498,0.2988694716119227,0.29585215763786876,0.0030173139740539145,65.00515594482422,0.005085843950319451,64.33747413635254,0.015516429592146195,64.08632871627808,0.01949609741539692,3772500.0,0.5273956262425448,-0.0005038511877792917,0.0064709594846643625,0.012338231601703997,65.00515594482422,65.6263753314428,64.38393655820565,0.0191129265852654
2019-01-10,65.20394897460938,65.35219617664985,65.17924215485678,65.28630713495967,2579900,-0.002017471676049931,-0.002019509513345742,0.0295349649585059,3.76336267029366,-0.002156163800752897,0.02504425557314644,3.808573473828575,-0.002047946850105431,0.026742457678044642,0.2861205781079236,-0.0027794446448692,65.6240234375,-0.006401229929016801,-0.0290999111810411,56.275464036339564,0.27816137305833877,0.2923140007219628,-0.014152627663624018,65.03468589782715,0.0026026584805552908,64.36335830688476,0.013060080919281314,64.09356927871704,0.01732435419634287,3693635.0,0.6984718305950642,-0.006401229929016816,0.0066108507088809,0.009268621383795805,65.03468589782715,65.63322017610885,64.43615161954544,0.018406617023476752
2019-01-11,65.33576202392578,65.39341339537692,65.31105519095075,65.34399344589865,3097100,0.0020215500961104915,0.0020195095133456833,0.030006511422807632,4.461897899522911,-0.002156163800752897,0.02514598447709808,4.237264698359709,-0.002047946850105431,0.02681634906716542,0.35610653941086784,-0.0027794446448692,65.6240234375,-0.004392620239884522,-0.0290999111810411,62.52471897274541,0.26928215022755353,0.28770763062308097,-0.018425480395527438,65.0740924835205,0.004021101646120457,64.39302307128906,0.014640389714162306,64.10038581848144,0.019272523709025092,3715370.0,0.8335912708559309,-0.001385214367141674,0.0064709594846643625,0.011180539475671436,65.0740924835205,65.6405257748093,64.5076591922317,0.017408872553458892
2019-01-14,65.27810668945312,65.36870259388034,65.26986898445216,65.35222718387838,2395700,-0.0008824468053428847,-0.0008828363907341327,0.02992245601805331,4.528441191187312,-0.002156163800752897,0.024796634018419694,3.69865334069679,-0.002047946850105431,0.026832115762931104,0.3230095806523336,-0.0027794446448692,65.6240234375,-0.0052711907915296355,-0.0290999111810411,60.51506709482593,0.2546574657699665,0.2810975976524581,-0.026440131882491613,65.10815086364747,0.002610361737374293,64.42333305358886,0.013268075328441037,64.10695423126221,0.0182687271955871,3705775.0,0.6464774574819032,-0.0007565450254070072,0.003164327295251068,0.011316858200458135,65.10815086364747,65.63426245201572,64.58203927527921,0.016161158975934044
2019-01-15,65.28636169433594,65.39343304744251,65.24518572151274,65.36048849906588,1742900,0.00012645901208641064,0.00012645101681958362,0.029943209624081413,4.269837321274804,-0.002156163800752897,0.024769495940170288,3.7645576042816904,-0.002047946850105431,0.026831802546739822,0.33233378388053714,-0.0027794446448692,65.6240234375,-0.005145398369023348,-0.0290999111810411,60.36994032118982,0.24095581918250275,0.27306924195846705,-0.032113422775964295,65.13974647521972,0.0022507797013301047,64.4564241027832,0.012875948411740988,64.11276153564454,0.018305250477144364,3618390.0,0.4816783154939075,0.0006310939534837079,0.0007577126410771573,0.01067268228443874,65.13974647521972,65.62548349567342,64.65400945476603,0.014913690848903762
2019-01-16,65.3110580444336,65.32752717262709,65.22046213054813,65.25340667046362,1697700,0.0003782773225022851,0.00037820579367384594,0.029913219199388354,4.06871667136675,-0.002156163800752897,0.02473676806143248,3.872154018487894,-0.002047946850105431,0.026824691688050815,0.31892126042943375,-0.0027794446448692,65.6240234375,-0.004769067434039197,-0.0290999111810411,66.00926327317529,0.22944505483621924,0.2643444045340175,-0.03489934969779823,65.16641693115234,0.002219565231491317,64.48764877319336,0.01276848027342745,64.11873268127441,0.018595585304002713,3557060.0,0.47727617751738793,-0.00037810807935689805,-0.0008817687569313559,0.010155659618134028,65.16641693115234,65.62633086039527,64.70650300190941,0.014115059593619344
