Date,Close,High,Low,Open,Volume,Return,LogReturn,Volatility_21d,Sharpe_21d,VaR_21d,Volatility_63d,Sharpe_63d,VaR_63d,Volatility_252d,Sharpe_252d,VaR_252d,Cum_Max,Drawdown,Max_Drawdown,RSI_14,MACD,MACD_Signal,MACD_Histogram,MA_20,Price_vs_MA_20,MA_50,Price_vs_MA_50,MA_200,Price_vs_MA_200,Volume_MA_20,Volume_Ratio,Momentum_5d,Momentum_10d,Momentum_21d,BB_Middle,BB_Upper,BB_Lower,BB_Width
2019-01-03,91.30257415771484,93.91791565154783,91.1150902511904,93.83354610566688,42579100,-0.0367879040658633,-0.03748164643527716,0.42525606777555275,-3.447722575087927,-0.04002211122713506,0.3934454947593393,-1.4628197283976645,-0.039698690511007884,0.2846025181408727,0.6414649201497834,-0.02984644319610794,107.90641021728516,-0.1538725644392774,-0.18227980057848445,31.185588905926508,-2.0278423512268944,-1.678953564121138,-0.34888878710575644,97.01647567749023,-0.058896197577512396,98.9351156616211,-0.0771469407284179,96.44379314422608,-0.0533079301311059,49374510.0,0.8623700771916522,-0.0314240575227005,-0.06319117005727759,-0.12165208699916807,97.01647567749023,105.2376233065546,88.79532804842587,0.1694794120617975
2019-01-04,95.54898834228516,96.09268095513737,92.73679405043151,93.47733940549989,44060600,0.04650924931464817,0.04546010119706038,0.459445963327452,-2.2590540793815106,-0.04002211122713506,0.4053553672973875,-0.9626056430587221,-0.039698690511007884,0.2882372468725222,0.7785872597289237,-0.02984644319610794,107.90641021728516,-0.11451981258681986,-0.18227980057848445,39.31820546554726,-1.817111031910116,-1.7065850576789336,-0.11052597423118238,96.70760383605958,-0.01198060388031664,98.79959732055664,-0.0329010346846338,96.49045101165771,-0.009757055330364351,49317690.0,0.8934035637111146,0.007412776620694839,-0.01697341742831404,-0.09064150821191475,96.70760383605958,104.64288658125713,88.77232109086202,0.16410876560750248
2019-01-07,95.67082977294922,96.80508040204167,94.6584454510362,95.2771243615509,35656100,0.001275172377833922,0.0012743600360478633,0.44845219586193436,-1.4280578267577313,-0.04002211122713506,0.40352069140236524,-0.7494936104950476,-0.039698690511007884,0.2881280973777334,0.7527606730344826,-0.02984644319610794,107.90641021728516,-0.11339067271071132,-0.18227980057848445,43.77935239245671,-1.6215807840515737,-1.6895842029534618,0.0680034189018881,96.3734203338623,-0.007290293926262303,98.69507720947266,-0.030642333154111707,96.540726852417,-0.009010674643019818,48645125.0,0.7329840348853045,0.01663493744660327,0.0054179726051384325,-0.059528243401613,96.3734203338623,103.85751261642854,88.88932805129606,0.15531444783508602
2019-01-08,96.36451721191406,97.46127115493168,95.3427496735063,96.58949072930197,31514400,0.0072507726818209495,0.0072246122092248614,0.4487312550154156,-1.3983787416259146,-0.04002211122713506,0.4037576171327035,-0.6192497514158546,-0.039698690511007884,0.2879671029379466,0.7353073904594157,-0.02984644319610794,107.90641021728516,-0.1069620700209545,-0.18227980057848445,49.847536927063736,-1.394571127104797,-1.6305815877837289,0.23601046067893194,96.27874336242675,0.0008908908289800554,98.71232803344726,-0.02378437291781508,96.60692272186279,-0.0025091939906483206,47968600.0,0.656979774269001,0.012109797096293118,0.046523333668346156,-0.058521927376873006,96.27874336242675,103.71017345536741,88.8473132694861,0.15437322576939264
2019-01-09,97.74247741699219,98.3142907170898,96.77695870915545,97.35814799089786,32280800,0.014299456324238902,0.01419818338886273,0.43057169135392437,0.05658189655526543,-0.0367879040658633,0.4043345003753709,-0.3639742329847472,-0.039698690511007884,0.2882814407611672,0.7805686076330332,-0.02984644319610794,107.90641021728516,-0.09419211314533048,-0.18227980057848445,50.501658949220555,-1.090899258412577,-1.5226451219094985,0.43174586349692157,96.12313461303711,0.01684654594832,98.64550720214844,-0.009154292078459525,96.69208972930909,0.01086322253065038,47542565.0,0.6789873453399076,0.031150954977329004,0.10772350676364639,-0.0052471954082963235,96.12313461303711,103.27624979728164,88.97001942879258,0.1488323328830426
2019-01-10,97.1144027709961,97.2550138599442,95.97077640349121,96.75819421053436,30067600,-0.006425810585059977,-0.006446544977142198,0.4201732195162779,-0.8802622594632733,-0.0367879040658633,0.4035865080190745,-0.5544031690539072,-0.039698690511007884,0.28837016663425585,0.7604012973030988,-0.02984644319610794,107.90641021728516,-0.10001266305271203,-0.18227980057848445,49.85140919435839,-0.890650623551835,-1.396246222237966,0.5055955986861309,95.88925247192383,0.012776721764840016,98.59113891601562,-0.01497838610300952,96.74356590270996,0.0038331941233080554,46926850.0,0.6407333967653912,0.06365459754992209,0.030230254292228365,-0.03708554384558671,95.88925247192383,102.55093494829916,89.22756999554849,0.13894534172796602
2019-01-11,96.36451721191406,96.96445135946793,95.2771320996107,96.7301018595866,28314200,-0.00772167194242368,-0.007751638411720471,0.4188140644269848,-1.3706718437466556,-0.0367879040658633,0.38899840360721977,-0.09584802341509957,-0.036498142902372875,0.2884477524634523,0.749145295328077,-0.02984644319610794,107.90641021728516,-0.1069620700209545,-0.18227980057848445,52.231049305574516,-0.7834307334475028,-1.2736831244798734,0.4902523910323706,95.59490928649902,0.008050720808871958,98.57982864379883,-0.02247225890287775,96.811243019104,-0.00461440007646407,46533410.0,0.608470344210751,0.008535191044696688,0.016011237130020728,-0.05331976923850068,95.59490928649902,101.55639980460798,89.63341876839006,0.12472401642732471
2019-01-14,95.66146850585938,96.4301345777404,94.92092322961877,95.52085737587815,28437100,-0.007295721769752905,-0.007322465704756243,0.41839909338904635,-1.710699587288224,-0.0367879040658633,0.38923777769505513,-0.14656504072719104,-0.036498142902372875,0.28855499763482084,0.7133236927767811,-0.02984644319610794,107.90641021728516,-0.11347742628791765,-0.18227980057848445,57.24031159862286,-0.7465822179405279,-1.1682629431720044,0.4216807252314765,95.24807205200196,0.004340208100293273,98.55669738769531,-0.02937627739743438,96.87577514648437,-0.012534677929429342,46388595.0,0.6130192130199243,-9.784870803419832e-05,0.016535461031431886,-0.06444815077539345,95.24807205200196,100.21881268996708,90.27733141403684,0.10437461947263939
2019-01-15,98.4361572265625,98.47365400144065,95.50209717040966,96.0926624350173,31587600,0.02900529088713677,0.02859259861433679,0.43238057595379753,-0.9445270464368815,-0.0367879040658633,0.3873750269886264,-0.2046016311695577,-0.036498142902372875,0.2894647461524995,0.751668356413329,-0.02984644319610794,107.90641021728516,-0.08776358115938555,-0.18227980057848445,71.55317048820969,-0.48786154894945355,-1.0321826643274943,0.5443211153780407,95.20026397705078,0.03399038105915096,98.53156463623047,-0.0009682928513335385,96.94547866821289,0.015376462923570956,45615820.0,0.6924702877203567,0.021497954585220524,0.03386808754952586,-0.04056655412989818,95.20026397705078,100.01925363257511,90.38127432152645,0.10123899775500647
2019-01-16,98.78298950195312,99.60790424257023,98.38928409490143,98.67050632952608,29853900,0.003523423558605021,0.0035172308439264705,0.41892912978282165,0.021127396992363698,-0.0367879040658633,0.385773404687063,0.017507403742482736,-0.036498142902372875,0.28909408121884617,0.8130772661509602,-0.02984644319610794,107.90641021728516,-0.084549385870225,-0.18227980057848445,62.56516886831285,-0.25193296239879714,-0.8761327239417549,0.6241997615429578,95.31697006225586,0.03636308872841266,98.5299821472168,0.00256782097411019,97.02964557647705,0.018070187879786894,44260650.0,0.6745020689935642,0.010645444155480854,0.04212801488441098,-0.00613054641893529,95.31697006225586,100.3706221164738,90.26331800803793,0.10603887326500547
