Date,Close,High,Low,Open,Volume,Return,LogReturn,Volatility_21d,Sharpe_21d,VaR_21d,Volatility_63d,Sharpe_63d,VaR_63d,Volatility_252d,Sharpe_252d,VaR_252d,Cum_Max,Drawdown,Max_Drawdown,RSI_14,MACD,MACD_Signal,MACD_Histogram,MA_20,Price_vs_MA_20,MA_50,Price_vs_MA_50,MA_200,Price_vs_MA_200,Volume_MA_20,Volume_Ratio,Momentum_5d,Momentum_10d,Momentum_21d,BB_Middle,BB_Upper,BB_Lower,BB_Width
2019-01-03,33.832435607910156,34.67235722227103,33.78722676584075,34.25834341824749,365248800,-0.09960746651181229,-0.1049244624226499,0.5341121672927551,-4.833168774565084,-0.04398896528464391,0.4425788541905678,-4.049463876949836,-0.047632945425167286,0.30307647049518444,-0.43138823451965586,-0.03155433418242677,55.02634048461914,-0.3851592653637046,-0.3851592653637046,27.229703404408184,-2.1466223503672524,-2.162468400164722,0.015846049797469508,38.50257263183594,-0.1212941552914381,43.62079071044922,-0.22439655364143354,45.6889873123169,-0.2595056796369491,197294380.0,1.8512884148043143,-0.09531093245308864,-0.14379503683267392,-0.20377424315428927,38.50257263183594,42.85159475784484,34.153550505827035,0.22590813178093486
2019-01-04,35.27671432495117,35.34571843239792,34.215512043271204,34.38920590333433,234428400,0.04268917360189506,0.041803119717303355,0.5429703186678607,-4.583118208565311,-0.04398896528464391,0.4520902586653436,-3.694229502909016,-0.047632945425167286,0.3061409429004842,-0.28705845488125814,-0.03155433418242677,55.02634048461914,-0.35891222250529903,-0.3851592653637046,32.080253052172125,-2.1467475518006722,-2.159324230491912,0.012576678691239795,38.16434268951416,-0.07566299223480077,43.27995460510254,-0.18491794534386632,45.65913564682007,-0.22738979121677658,200746940.0,1.1677806894590772,-0.05052859360434958,-0.07850116492999215,-0.19781458714977174,38.16434268951416,42.40541892411668,33.923266454911634,0.22225333574356465
2019-01-07,35.198204040527344,35.41235064672023,34.71518967715672,35.38141751200746,219111200,-0.00222555546700387,-0.0022280356961805955,0.5290029422835645,-3.756758379843221,-0.03889562680022174,0.4516209488530899,-3.5620647760771593,-0.047632945425167286,0.30610551836304806,-0.30953682081608597,-0.03155433418242677,55.02634048461914,-0.3603389989133317,-0.3851592653637046,34.91491621709966,-2.1286442131991166,-2.153188227033353,0.024544013834236544,37.84562435150146,-0.0699531413826203,42.92768432617188,-0.18005817008237907,45.63356351852417,-0.22867728648368146,203082820.0,1.0789253369635108,-0.053126811561111764,-0.056749410762157226,-0.16277106052711954,37.84562435150146,41.96457384144859,33.726674861554336,0.21767110785073965
2019-01-08,35.869197845458984,36.123793562928256,35.33859646605184,35.58605069449792,164101200,0.019063296643176963,0.018883868742430338,0.5369481816761477,-3.025956595707608,-0.03889562680022174,0.45400346790634233,-3.2324298908166154,-0.047632945425167286,0.3064977362022305,-0.28409047218830413,-0.03155433418242677,55.02634048461914,-0.348144951498545,-0.3851592653637046,38.90670402586738,-2.03667606075949,-2.1298857937785804,0.09320973301909063,37.63457336425781,-0.046908344136443264,42.62506462097168,-0.15849516793902488,45.61419448852539,-0.21363956444562093,202831560.0,0.8090516091282836,-0.044313239463646736,0.00013284907770394483,-0.13719076894843085,37.63457336425781,41.70150032567533,33.56764640284029,0.21612717232394354
2019-01-09,36.47832107543945,36.7686060989209,35.60270985294818,35.99768468121847,180396400,0.01698179124620669,0.016839212526793133,0.5318055938265331,-1.8674425260933472,-0.03889562680022174,0.4562445215152257,-3.047344633297429,-0.047632945425167286,0.30696773975193387,-0.21623401992030167,-0.03155433418242677,55.02634048461914,-0.33707528514210744,-0.3851592653637046,39.34536968639315,-1.8928202299806003,-2.0824726810189844,0.18965245103838413,37.44077281951904,-0.025705979647349345,42.31229125976562,-0.13787885294393498,45.602472591400144,-0.20008019296921525,199446180.0,0.9044866138825021,-0.029191740401000366,0.044132994612806176,-0.09009421080726698,37.44077281951904,41.32740741510284,33.55413822393524,0.20761508392570233
2019-01-10,36.594905853271484,36.6353549226105,35.89536677383828,36.285585382893906,143122800,0.0031960017455552325,0.0031909053877349947,0.5310887505502582,-1.9466056613130778,-0.03889562680022174,0.4549013582438705,-3.1500529470696175,-0.047632945425167286,0.30698720249989897,-0.20543609128217388,-0.03155433418242677,55.02634048461914,-0.3349565765962499,-0.3851592653637046,43.57673919497471,-1.7492418591446608,-2.0158265166441196,0.2665846574994588,37.26434154510498,-0.017964511489441184,42.01844757080078,-0.1290752522065616,45.5821187210083,-0.19716531657390263,197145980.0,0.7259737175467641,0.08165153337986264,-0.021441682855885213,-0.0931604101318827,37.26434154510498,40.95355478381689,33.575128306393076,0.19800233068637274
2019-01-11,36.23561477661133,36.57110858307444,36.05002323062101,36.37600110449598,108092800,-0.00981806260414353,-0.009866577590755448,0.531435658067162,-2.037885263190628,-0.03889562680022174,0.4474435880298876,-2.8761873216179454,-0.047399240964935564,0.3071362617420453,-0.23655551294973304,-0.03155433418242677,55.02634048461914,-0.3414860145617018,-0.3851592653637046,45.687681539684945,-1.6454786988313401,-1.941756953081564,0.2962782542502238,37.064354705810544,-0.02235948624432129,41.73667121887207,-0.13180390964608907,45.56518194198608,-0.20475211044374247,195425080.0,0.5531163144464365,0.027182249537960113,-0.024719824906545007,-0.09689866357588028,37.064354705810544,40.500398377679275,33.62831103394181,0.18540960441057217
2019-01-14,35.69074249267578,35.992925129029125,35.505150922165875,35.89299148572764,129756800,-0.015036926716839982,-0.015151127565409692,0.5320282230501273,-2.4376353467798273,-0.03889562680022174,0.4478256207154552,-2.9291933709855766,-0.047399240964935564,0.307430635237509,-0.30371724506908804,-0.03155433418242677,55.02634048461914,-0.3513880411027517,-0.3851592653637046,49.25252632705634,-1.5888964768048623,-1.8711848578262238,0.28228838102136145,36.815114974975586,-0.030541055842527632,41.438970794677736,-0.13871551806832605,45.54770977020264,-0.21640972350217474,195533200.0,0.6636049530207658,0.01399328362269081,-0.039876946480564834,-0.11295064895269535,36.815114974975586,39.8477148614001,33.78251508855107,0.16474754396317215
2019-01-15,36.421199798583984,36.497338130009624,35.702625461765,35.75497215302889,114843600,0.020466296156716357,0.020259675928359352,0.5366606658894071,-2.2035870048944353,-0.03889562680022174,0.4431749573638051,-3.097602897447486,-0.047399240964935564,0.30795163981345536,-0.2702759129606807,-0.03155433418242677,55.02634048461914,-0.33811335666117265,-0.3851592653637046,56.49998947878573,-1.4681884952381097,-1.790585585308601,0.32239709007049133,36.667473793029785,-0.006716415639536522,41.12951293945312,-0.11447529533841694,45.532360019683836,-0.20010296451053838,193134640.0,0.594629736022497,0.015389302975307162,-0.029605886356263045,-0.10459203769949643,36.667473793029785,39.452975471832474,33.881972114227096,0.1519331107741702
2019-01-16,36.86616134643555,37.08982393275848,36.40456045647552,36.42359595644454,122278800,0.012217102959602766,0.012143076473509002,0.530132747921898,-1.2298877505029242,-0.03889562680022174,0.4433587596323343,-2.793152508812601,-0.047399240964935564,0.30816945581785216,-0.21394912762763857,-0.03155433418242677,55.02634048461914,-0.33002701939191637,-0.3851592653637046,47.179400449212906,-1.3213897138943622,-1.6967464110257533,0.3753566971313911,36.56040229797363,0.008363120459395553,40.81302024841309,-0.0967058766529538,45.52052961349487,-0.1901201137276241,190391000.0,0.6422509467359276,0.010632075697618149,-0.018870033497070837,-0.06369331534140232,36.56040229797363,39.122859344770575,33.99794525117669,0.14017663295455413
